Country,Bank,BankName value,Schemes
IT,Cassa Rurale di Trento BCC,it-allitude-08304-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Alberobello e Sammichele di Bari,it-allitude-08338-ob,SEPA_CREDIT_TRANSFER
IT,Cassa Padana BCC,it-allitude-08340-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Aquara,it-allitude-08342-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Anagni,it-allitude-08344-ob,SEPA_CREDIT_TRANSFER
IT,BCC dell'Alto Tirreno della Calabria - Verbicaro (Cosenza),it-allitude-08365-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Barlassina (Milano),it-allitude-08374-ob,SEPA_CREDIT_TRANSFER
IT,Bene Banca Credito Cooperativo di Bene Vagienna (Cuneo),it-allitude-08382-ob,SEPA_CREDIT_TRANSFER
IT,Rovigo Banca Credito Cooperativo Soc. Coop.,it-allitude-08393-ob,SEPA_CREDIT_TRANSFER
IT,Cassa Rurale ed Artigiana di Boves BCC,it-allitude-08397-ob,SEPA_CREDIT_TRANSFER
IT,"BCC di Caraglio, del Cuneese e della Riviera dei Fiori",it-allitude-08439-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Cassano delle Murge e Tolve,it-allitude-08460-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Castagneto Carducci,it-allitude-08461-ob,SEPA_CREDIT_TRANSFER
IT,BCC della Romagna Occidentale,it-allitude-08462-ob,SEPA_CREDIT_TRANSFER
IT,BCC Felsinea - BCC dal 1902,it-allitude-08472-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Cherasco,it-allitude-08487-ob,SEPA_CREDIT_TRANSFER
IT,BCC Marchigiano,it-allitude-08491-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Conversano,it-allitude-08503-ob,SEPA_CREDIT_TRANSFER
IT,BCC Centro Emilia,it-allitude-08509-ob,SEPA_CREDIT_TRANSFER
IT,Cassa Rurale ed Artigiana di Cortina d'Ampezzo e delle Dolomiti BCC,it-allitude-08511-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Flumeri,it-allitude-08553-ob,SEPA_CREDIT_TRANSFER
IT,BCC Valdostana,it-allitude-08587-ob,SEPA_CREDIT_TRANSFER
IT,Centroveneto Bassano Banca,it-allitude-08590-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Locorotondo - Cassa Rurale ed Artigiana,it-allitude-08607-ob,SEPA_CREDIT_TRANSFER
IT,Credito Cooperativo - Cassa Rurale ed Artigiana del Friuli Venezia Giulia,it-allitude-08622-ob,SEPA_CREDIT_TRANSFER
IT,BancaTer Credito Cooperativo FVG,it-allitude-08631-ob,SEPA_CREDIT_TRANSFER
IT,BCC del Friuli Centrale,it-allitude-08637-ob,SEPA_CREDIT_TRANSFER
IT,"BCC Alto Vicentino di Schio, Pedemonte e Roana",it-allitude-08669-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Brescia,it-allitude-08692-ob,SEPA_CREDIT_TRANSFER
IT,BCC Centro Lazio,it-allitude-08716-ob,SEPA_CREDIT_TRANSFER
IT,BCC del Territorio Lombardo,it-allitude-08735-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Pianfei e Rocca De' Baldi,it-allitude-08753-ob,SEPA_CREDIT_TRANSFER
IT,BCC Monte Pruno di Roscigno e di Laurino,it-allitude-08784-ob,SEPA_CREDIT_TRANSFER
IT,BCC Laudense Lodi (Milano),it-allitude-08794-ob,SEPA_CREDIT_TRANSFER
IT,Friulovest Banca BCC,it-allitude-08805-ob,SEPA_CREDIT_TRANSFER
IT,BCC di San Giovanni Rotondo,it-allitude-08810-ob,SEPA_CREDIT_TRANSFER
IT,BCC di San Marzano di San Giuseppe (Taranto),it-allitude-08817-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Casalgrasso e Sant'Albano Stura,it-allitude-08833-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Sarsina,it-allitude-08850-ob,SEPA_CREDIT_TRANSFER
IT,RomagnaBanca Società cooperativa,it-allitude-08852-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Spello e Bettona,it-allitude-08871-ob,SEPA_CREDIT_TRANSFER
IT,BCC di Bologna,it-allitude-08883-ob,SEPA_CREDIT_TRANSFER
IT,BCC delle Prealpi,it-allitude-08904-ob,SEPA_CREDIT_TRANSFER
IT,ZKB Zadruzna Kraska Banka TRST Gorica Zadruga,it-allitude-08928-ob,SEPA_CREDIT_TRANSFER
IT,BCC Lazio Nord,it-allitude-08931-ob,SEPA_CREDIT_TRANSFER
IT,BCC la Riscossa di Regalbuto,it-allitude-08954-ob,SEPA_CREDIT_TRANSFER
IT,BCC Sangro Taetina di Atessa Castiglione Giuliano,it-allitude-08968-ob,SEPA_CREDIT_TRANSFER
IT,BCC Adria Colli Euganei,it-allitude-08982-ob,SEPA_CREDIT_TRANSFER
IT,"Banca Sicana di Sommatino, Serradifalco e Sambuca di Sicilia",it-allitude-08985-ob,SEPA_CREDIT_TRANSFER
IT,Mediocredito Trentino Alto Adige,it-allitude-10638-ob,SEPA_CREDIT_TRANSFER
IT,Banca del Fucino,it-bancadelfucino-ob,SEPA_CREDIT_TRANSFER
IT,Banca del Mezzogiorno,it-bancadelmezzogiorno-ob,SEPA_CREDIT_TRANSFER
IT,Banca del Piemonte,it-bancadelpiemonte-ob,SEPA_CREDIT_TRANSFER
IT,Banca di Asti,it-bancadiasti-ob,SEPA_CREDIT_TRANSFER
IT,Banca Ifis,it-bancaifis-ob,SEPA_CREDIT_TRANSFER
IT,Banca Progetto,it-bancaprogetto-ob,SEPA_CREDIT_TRANSFER
IT,Banca Sella,it-bancasella-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banco Desio,it-bancodesio-ob,SEPA_CREDIT_TRANSFER
IT,Banco di Sardegna,it-bancodisardegna-ob,SEPA_CREDIT_TRANSFER
IT,Banco Posta,it-bancoposta-oauth2,SEPA_CREDIT_TRANSFER
IT,Barclays,it-barclays-ob,SEPA_CREDIT_TRANSFER
IT,BdM Banca,it-bdmbanca-ob,SEPA_CREDIT_TRANSFER
IT,BNL Gruppo BNP Paribas,it-bnl-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BPER Banca,it-bper-oauth2,SEPA_CREDIT_TRANSFER
IT,Banco BPM,it-bpm-oauth2,SEPA_CREDIT_TRANSFER
IT,Banca Popolare di Sondrio,it-bpsondrio-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Cassa di Risparmio di Orvieto,it-cassaorvieto-ob,SEPA_CREDIT_TRANSFER
IT,Mediobanca Premier (CheBanca),it-chebanca-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,CiviBank,it-civibank-ob,SEPA_CREDIT_TRANSFER
IT,Credem Banca,it-credem-oauth2,SEPA_CREDIT_TRANSFER
IT,Credit Agricole,it-creditagricole-oauth2,SEPA_CREDIT_TRANSFER
IT,Deutsche Bank,it-deutschebank-ob,SEPA_CREDIT_TRANSFER
IT,Fideuram,it-fideuram-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Findomestic Banca,it-findomestic-oauth2,SEPA_CREDIT_TRANSFER
IT,Fineco,it-finecobank-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Hello Bank,it-hellobank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Hype,it-hype-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,IBL Banca,it-iblbanca-ob,SEPA_CREDIT_TRANSFER
IT,Banca Sviluppo spa,it-iccrea-no-03139-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Bari,it-iccrea-no-07012-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca dell'Elba Credito Cooperativo - Soc. Coop.,it-iccrea-no-07048-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Credito Cooperativo Mediocrati a responsabilità limitata,it-iccrea-no-07062-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di buccino e dei comuni cilentani,it-iccrea-no-07066-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Credito Cooperativo Romagnolo - BCC di Cesena e Gatteo,it-iccrea-no-07070-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,EMIL BANCA - CREDITO COOPERATIVO – SOCIETA’,it-iccrea-no-07072-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC UMBRIA CREDITO COOPERATIVO,it-iccrea-no-07075-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca Cremasca e Mantovana Credito Cooperativo,it-iccrea-no-07076-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca della Marca Credito Cooperativo Società cooperativa,it-iccrea-no-07084-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Credifriuli,it-iccrea-no-07085-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC dell'Adriatico Teramano,it-iccrea-no-07086-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca del Catanzarese Credito Cooperativo,it-iccrea-no-07091-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Cagliari,it-iccrea-no-07096-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca di Andria di Credito Cooperativo - Soc. coop. a responsabilità limitata,it-iccrea-no-07101-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Agrigentino,it-iccrea-no-07108-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Bcc di Napoli,it-iccrea-no-07110-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Putignano,it-iccrea-no-07113-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Iccrea Banca,it-iccrea-no-08000-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca di Ancona e Falconara Marittima Credito Cooperativo,it-iccrea-no-08086-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Montepaone,it-iccrea-no-08126-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Basciano (TE),it-iccrea-no-08149-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca del Cilento di Sassano e Vallo di Diano e della Lucania - Credito cooperativo,it-iccrea-no-08154-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC della Valle del Trigno (Mafalda - San Salvo),it-iccrea-no-08189-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Valpolicella Benaco Banca Credito Cooperativo (Verona),it-iccrea-no-08315-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca Veronese Credito Cooperativo di Concamarise,it-iccrea-no-08322-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca Centropadana - Credito Cooperativo,it-iccrea-no-08324-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banco Fiorentino – Mugello Impruneta Signa – Credito Cooperativo,it-iccrea-no-08325-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Roma,it-iccrea-no-08327-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Brianza e Laghi a responsabilità limitata,it-iccrea-no-08329-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Altofonte e Caccamo,it-iccrea-no-08341-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca di Anghiari e Stia - Credito Cooperativo,it-iccrea-no-08345-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Avetrana (TA) - Società cooperativa,it-iccrea-no-08354-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Pordenonese,it-iccrea-no-08356-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca di Pescia e Cascina Credito Cooperativo,it-iccrea-no-08358-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Arborea,it-iccrea-no-08362-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Cassa Rurale ed Artigiana - BCC di Battipaglia e Montecorvino Rovella,it-iccrea-no-08378-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Bellegra,it-iccrea-no-08381-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Cassa Rurale ed Artigiana di Binasco - Credito Cooperativo,it-iccrea-no-08386-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Cassa Rurale ed Artigiana di Brendola - Credito Cooperativo,it-iccrea-no-08399-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Busto Garolfo e Buguggiate,it-iccrea-no-08404-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Cassa Rurale ed Artigiana di Cantu' BCC  a responsabilità limitata,it-iccrea-no-08430-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Capaccio  Paestum - Società cooperativa,it-iccrea-no-08431-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Abruzzese Cappelle sul Tavo - Società coperativa,it-iccrea-no-08434-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC del Basso Sebino,it-iccrea-no-08437-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Carate Brianza,it-iccrea-no-08440-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Credito Cooperativo di Caravaggio Adda e Cremasco - Cassa Rurale,it-iccrea-no-08441-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Terra d'Otranto,it-iccrea-no-08445-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca Alpi Marittime Credito Cooperativo Carru',it-iccrea-no-08450-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca Annia Cred. Coop. Cartura e Polesine,it-iccrea-no-08452-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Milano,it-iccrea-no-08453-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Credito Padano BCC,it-iccrea-no-08454-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,"Banca dei Sibillini, Credito Cooperativo di Casavecchia",it-iccrea-no-08456-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Credito Cooperativo Valdarno Fiorentino Banca di Cascia,it-iccrea-no-08457-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Cassa Rurale ed Artigiana di Castellana Grotte - Credito Cooperativo,it-iccrea-no-08469-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Castiglione Messer Raimondo e Pianella a responsabilità limitata,it-iccrea-no-08473-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca del Piceno Credito Cooperativo,it-iccrea-no-08474-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC dell'Oglio e del Serio s.c.,it-iccrea-no-08514-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca della Valsassina Credito Cooperativo,it-iccrea-no-08515-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Fano,it-iccrea-no-08519-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,"BCC di Alba, Langhe, Roero e del Canavese",it-iccrea-no-08530-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Credito Cooperativo Cassa Rurale ed Artigiana di Erchie BR  - Società cooperativa,it-iccrea-no-08537-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,"Credito Cooperativo Ravennate, Forlivese e Imolese - Società cooperativa",it-iccrea-no-08542-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca di Filottrano - Credito Cooperativo di Filottrano e di Camerano,it-iccrea-no-08549-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Gaudiano di Lavello,it-iccrea-no-08554-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Fornacette  a responsabilità limitata,it-iccrea-no-08562-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Gambatesa,it-iccrea-no-08572-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC dell'Agro Bresciano,it-iccrea-no-08575-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Basilicata Credito Cooperativo di Laurenzana e Comuni Lucani Società Cooperativa,it-iccrea-no-08597-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Valle del Torto,it-iccrea-no-08601-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Leverano (Lecce),it-iccrea-no-08603-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Canosa-Loconia,it-iccrea-no-08606-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Lezzeno (Como),it-iccrea-no-08618-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC ChiantiBanca,it-iccrea-no-08673-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC del Garda - BCC Colli Morenici del Garda,it-iccrea-no-08676-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Mozzanica (Bergamo),it-iccrea-no-08679-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Marina di Ginosa Società cooperativa,it-iccrea-no-08688-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Nettuno,it-iccrea-no-08693-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC del Metauro,it-iccrea-no-08700-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Ostra e Morro d'Alba,it-iccrea-no-08704-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Ostra Vetere,it-iccrea-no-08705-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Ostuni,it-iccrea-no-08706-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Pachino,it-iccrea-no-08713-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca di Udine Credito Cooperativo,it-iccrea-no-08715-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Credito Cooperativo - Cassa Rurale ed Artigiana di Paliano (Frosinone),it-iccrea-no-08717-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca Versilia Lunigiana e Garfagnana - Credito Cooperativo,it-iccrea-no-08726-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Pergola e Corinaldo,it-iccrea-no-08731-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Vicentino - Pojana Maggiore (Vicenza),it-iccrea-no-08732-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Pontassieve,it-iccrea-no-08736-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Pratola Peligna (L'Aquila),it-iccrea-no-08747-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Centromarca Banca - Credito Cooperativo di Treviso - Società cooperativa,it-iccrea-no-08749-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Recanati e Colmurano,it-iccrea-no-08765-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Ripatransone e del Fermano - Provincia di Ascoli Piceno,it-iccrea-no-08769-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Cassa Rurale ed Artigiana di Rivarolo Mantovano (Mantova) - Credito Cooperativo,it-iccrea-no-08770-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Riano,it-iccrea-no-08787-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca di Verona e Vicenza - Credito Cooperativo - Società cooperativa,it-iccrea-no-08807-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca del Valdarno Credito Cooperativo,it-iccrea-no-08811-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca di Pesaro Credito Cooperativo,it-iccrea-no-08826-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Santeramo in Colle - Società cooperativa,it-iccrea-no-08844-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
